Rivet ID,Analysis Name,Experiment Name,Inspire HEP Link,Inspire HEP ID
LHCB_2013_I1218996,Charm hadron differential cross-sections in p_\perp and rapidity,LHCB (LHC 7TeV),https://inspirehep.net/literature/1218996,1218996
LHCB_2013_I1243156,Helicity angle distributions in excited $D$ meson decays,LHCB (LHC),https://inspirehep.net/literature/1243156,1243156
LHCB_2014_I1262703,Study of forward Z + jet production in $pp$ collisions at $\sqrt{s}=7$ TeV in the LHCb fiducial phase-space,LHCb (LHC),https://inspirehep.net/literature/1262703,1262703
LHCB_2014_I1281685,Charged particle multiplicities and densities in $pp$ collisions at $\sqrt{s} = 7$ TeV,LHCB (LHC),https://inspirehep.net/literature/1281685,1281685
LHCB_2015_I1333223,Measurement of inelastic interaction cross-section in pp collisions at 7 TeV for LHCb fiducial phase-space.,LHCB (Large Hadron Collider (LHC)),https://inspirehep.net/literature/1333223,1333223
LHCB_2015_I1396331,Charm hadron differential cross-sections in $p_T$ and rapidity at $\sqrt{s} = 13$ TeV,LHCB (LHC 13TeV),https://inspirehep.net/literature/1396331,1396331
LHCB_2016_I1414195,Helicity angle distributions in excited $D_s$ meson decays,LHCB (LHC),https://inspirehep.net/literature/1414195,1414195
LHCB_2016_I1454404,Measurement of forward W and Z boson production in association with jets at LHCb,LHCB (LHC),https://inspirehep.net/literature/1454404,1454404
LHCB_2016_I1490663,Charm hadron differential cross-sections in $p_\perp$ and rapidity at $\sqrt{s} = 5$ TeV,LHCB (LHC 5TeV),https://inspirehep.net/literature/1396331,1396331
LHCB_2018_I1662483,Measurement of the forward top pair production cross-section in the dilepton channel,LHCB (LHC),https://inspirehep.net/literature/1662483,1662483
LHCB_2018_I1665223,"Measurement of $pp$ inelastic cross-section at 13 TeV using prompt, long-lived particles in the LHCb fiducial phase-space",LHCB (LHC),https://inspirehep.net/literature/1665223,1665223
LHCF_2012_I1115479,Measurement of forward neutral pion transverse momentum spectra for $\sqrt{s}$ = 7 TeV proton-proton collisions at LHC,LHCF (LHC),https://inspirehep.net/literature/1115479,1115479
LHCF_2015_I1351909,Measurement of very forward neutron energy spectra for 7 TeV proton-proton collisions at the Large Hadron Collider,LHCF (LHC),https://inspirehep.net/literature/1351909,1351909
LHCF_2016_I1385877,Longitudinal and transverse momentum distributions for neutral pions in the forward-rapidity region,LHCF (LHC),https://inspirehep.net/literature/1385877,1385877
LHCF_2018_I1518782,"Measurement of forward photon production cross-section in proton-proton collisions at $\mathrm{\sqrt{s}=13\,TeV}$ with the LHCf detector",LHCF (LHC),https://inspirehep.net/literature/1518782,1518782
LHCF_2018_I1692008,"Measurement of forward neutron production cross-section in proton-proton collisions at $\mathrm{\sqrt{s}=13\,TeV}$ with the LHCf detector",LHCF (LHC),https://inspirehep.net/literature/1692008,1692008
MAC_1985_I202924,Energy-Energy correlation at  $E_{\text{CMS}}=29$ GeV,MAC (PEP),https://inspirehep.net/literature/202924,202924
MAC_1985_I206052,Measurement of $R$ at 29 GeV,MAC (PEP),https://inspirehep.net/literature/206052,206052
MAC_1987_I245571,$\tau$ polarization at 29 GeV,MAC (PEP),https://inspirehep.net/literature/245571,245571
MARKII_1979_I143939,Measurement of $R$ and $D\bar{D}$ cross section between 3.67 and 3.872 GeV,MARKII (SPEAR),https://inspirehep.net/literature/143939,143939
MARKII_1979_I144382,$\pi^+\pi^-$ spectrum in $\psi(2S)\to\pi^+\pi^-J/\psi$,MARKII (SPEAR),https://inspirehep.net/literature/144382,144382
MARKII_1982_I177606,$D^{*\pm}$ production at 29 GeV,MARKII (PEP),https://inspirehep.net/literature/177606,177606
MARKII_1982_I178416,"Charged particle momentum distributions 5.2, 6.2 and 29 GeV",MARKII (PEP),https://inspirehep.net/literature/178416,178416
MARKII_1984_I195739,$\gamma\gamma\to\pi^+\pi^-/K^+K^-$ for centre-of-mass energies between 1.6 and 2.5 GeV,MARKII (PEP),https://inspirehep.net/literature/195739,195739
MARKII_1985_I207785,$K^0$ and $K^+$ production at 29 GeV,MARKII (PEP),https://inspirehep.net/literature/207785,207785
MARKII_1985_I209198,$\Lambda^0$ production at 29 GeV,MARKII (PEP),https://inspirehep.net/literature/209198,209198
MARKII_1986_I220003,$\gamma\gamma\to\pi^+\pi^-/K^+K^-$ for centre-of-mass energies between 1.7 and 3.5 GeV,MARKII (PEP),https://inspirehep.net/literature/220003,220003
MARKII_1987_I234976,$\Xi^-$ production at 29 GeV,MARKII (PEP),https://inspirehep.net/literature/234976,234976
MARKII_1987_I247900,$\Omega^-$ production at 29 GeV,MARKII (PEP),https://inspirehep.net/literature/247900,247900
MARKII_1988_I246184,Event Shapes at 29 GeV,MARKII (PEP),https://inspirehep.net/literature/246184,246184
MARKII_1988_I250899,Energy-Energy correlation at 29 GeV,MARKII (PEP),https://inspirehep.net/literature/250899,250899
MARKII_1988_I261194,$\eta$ production at 29 GeV,MARKII (PEP),https://inspirehep.net/literature/261194,261194
MARKII_1990_I304882,$\gamma\gamma\to\pi^+\pi^-$ for centre-of-mass energies between 0.35 and 1.6 GeV,MARKII (PEP),https://inspirehep.net/literature/304882,304882
MARKII_1991_I295286,Measurement of $R$ at 29 GeV,MARKII (PEP),https://inspirehep.net/literature/295286,295286
MARKI_1975_I100592,Cross section and charged particle multiplicity for energies between 2.6 and 5 GeV,MARKI (SPEAR),https://inspirehep.net/literature/100592,100592
MARKI_1975_I100733,Measurement of $R$ and the hadronic cross section for energies between 2.4 and 6.9 GeV,MARKI (Spear),https://inspirehep.net/literature/100733,100733
MARKI_1976_I108144,Measurement of $R$ between 3.888 and 4.586 GeV,MARKI (Spear),https://inspirehep.net/literature/108144,108144
MARKI_1976_I109792,Charged particle momentum distributions for energies between 3.0 and 7.4 GeV,MARK-I (SPEAR),https://inspirehep.net/literature/109792,109792
MARKI_1977_I119979,Measurement of $R$ for energies between 3.598 and 3.886 GeV,MARKI (Spear),https://inspirehep.net/literature/119979,119979
MARKI_1982_I169326,Charged particle multiplicity for energies between 2.6 and 7.8 GeV,MARKI (SPEAR),https://inspirehep.net/literature/169326,169326
MARKJ_1979_I141976,Measurement of $R$ at 31.57 GeV,MARKJ (PETRA),https://inspirehep.net/literature/141976,141976
MARKJ_1980_I158857,Measurement of $R$ between 12 and 35.8 GeV,MARKJ (PETRA),https://inspirehep.net/literature/158857,158857
MARKJ_1982_I166369,Measurement of $R$ between 33 and 36.7 GeV,MARKJ (PETRA),https://inspirehep.net/literature/166369,166369
MARKJ_1983_I182337,Measurement of $R$ between 29.9 and 38.54 GeV,MARKJ (PETRA),https://inspirehep.net/literature/182337,182337
MARKJ_1984_I196567,Measurement of $R$ between 12 and 42.63 GeV,MARKJ (PETRA),https://inspirehep.net/literature/196567,196567
MARKJ_1986_I230297,Measurement of $R$ between 12 and 46.78 GeV,MARKJ (PETRA),https://inspirehep.net/literature/230297,230297
MC_Cent_pPb_Calib,Template analysis for generating calibration histograms for centrality,(),N/A,
MC_Cent_pPb_Eta,Template analysis for ontaining eta distributions binned in centrality,(),N/A,
MC_DILEPTON,Charged dilepton kinematic distributions sensitive to boson polarisation,(),N/A,
MC_DIPHOTON,Monte Carlo validation observables for diphoton production at LHC,(),N/A,
MC_DIS,MC DIS analysis for DIS kinematic observables,(),N/A,
MC_DIS_Check,A simple analysis using the DISKinematics projection.,(HERA),N/A,
MC_D_Dalitz,MC analysis of Dalitz plots in three-body $D$-meson decays,(),N/A,
MC_ELECTRONS,Monte Carlo validation observables for electron production,(),N/A,
MC_Eta_Decay,Analysis of Kinematic distributions in $\eta$ and $\eta^\prime$ meson decays,(),N/A,
MC_F1_Decay,Analysis of Kinematic distributions of $f_1$ meson decays,(),N/A,
MC_FSPARTICLES,Final-state particle distributions,(),N/A,
MC_GENERIC,"Generic MC testing analysis -- DEPRECATED, use MC_FSPARTICLES",(),N/A,
MC_HFDECAYS,Monte Carlo validation observables for heavy-flavour decays,(),N/A,
MC_HFJETS,Monte Carlo validation analysis to study heavy flavour production,(),N/A,
MC_HHJETS,Monte Carlo validation observables for $HH$ (stable) + jets production,(),N/A,
MC_HINC,"Monte Carlo validation observables for $h[\tau^+ \, \tau^-]$ production",(),N/A,
MC_HJETS,"Monte Carlo validation observables for $h[\tau^+ \, \tau^-]$ + jets production",(),N/A,
MC_HKTSPLITTINGS,"Monte Carlo validation observables for $h[\tau^+ \, \tau^-]$ + jets production",(),N/A,
MC_IDENTIFIED,MC testing analysis for identified particle distributions,(),N/A,
MC_JETS,Monte Carlo validation observables for jet production,(),N/A,
MC_JETTAGS,Monte Carlo validation analysis for ideal heavy flavour tagging observables,(),N/A,
MC_JET_IN_HI,"Monte Carlo validation, simple jet analysis in heavy ion collisions, using centrality framework.",(),N/A,
MC_KTSPLITTINGS,Monte Carlo validation observables for jet production,(),N/A,
MC_LEADJETUE,"Underlying event in leading jet events, extended to LHC",(),N/A,
MC_MET,Monte Carlo validation observables for missing transverse energy,(),N/A,
MC_MUONS,Monte Carlo validation observables for muon production,(),N/A,
MC_Meson_Meson_Leptons_Decay,MC analyis of $V\to P \ell^+\ell^-$ and $P\to V \ell^+\ell^-$ decays,(),N/A,
MC_OPTIONS,,(),N/A,
MC_OmegaPhia1_3Pion_Decay,"MC analysis of $\omega$, $\phi$ and $a_1\to3\pi$ decays",(),N/A,
MC_Onium_PiPi_Decay,Analysis of kinematics in $\mathcal{O}\to\mathcal{O}^\prime\pi\pi$ decays,(),N/A,
MC_PARTONICTOPS,Plot partonic top properties (requires tops in event record),(),N/A,
MC_PDFS,Analysis to study PDF sampling in any MC run,(),N/A,
MC_PHOTONINC,Monte Carlo validation observables for single isolated photon production,(),N/A,
MC_PHOTONJETS,Monte Carlo validation observables for photon + jets production,(),N/A,
MC_PHOTONKTSPLITTINGS,Monte Carlo validation observables for photon + jets production,(),N/A,
MC_PHOTONS,Monte Carlo validation observables for general photons,(),N/A,
MC_PRINTEVENT,Print out a dump of each event to standard output,(),N/A,
MC_QCD_PARTONS,Generic parton-level Monte Carlo validation analysis for <X> + jets.,(),N/A,
MC_REENTRANT,,(),N/A,
MC_SUSY,"Validate generic SUSY events, including various lepton invariant mass",(),N/A,
MC_Semi_Leptonic_Decay,MC analysis of the Kinematics in Semi-Leptonic Meson decays,(),N/A,
MC_TAUS,Monte Carlo validation observables for tau production,(),N/A,
MC_TAUS_PHOTONS,"Monte Carlo validation observables for tau-lepton decays, possibly involving photons",(),N/A,
MC_TAU_Decay,Analysis of Kinematic distributions for $\tau$ lepton decays,(),N/A,
MC_TEST_CORRELATORS,Example analysis for correlators framework,None (),N/A,
MC_TTBAR,MC analysis for ttbar studies,(),N/A,
MC_VH2BB,MC unboosted VH2bb validation plots,(LHC),N/A,
MC_WEIGHTS,MC analysis for distributions of event weights,(),N/A,
MC_WINC,"Monte Carlo validation observables for inclusive $W[\ell \, \nu]$ production",(),N/A,
MC_WJETS,"Monte Carlo validation observables for $W[e \, \nu]$ + jets production",(),N/A,
MC_WKTSPLITTINGS,"Monte Carlo validation observables for $k_\perp$ splitting scales in $W[\ell \, \nu]$ + jets events",(),N/A,
MC_WPOL,Monte Carlo validation observables for $W$ polarisation,(),N/A,
MC_WVBF,"Monte Carlo validation observables for VBF $W[\ell \, \nu]$ + 2 jet production",(),N/A,
MC_WWINC,"Monte Carlo validation observables for $W^+[e^+ \, \nu]W^-[\mu^- \, \nu]$ production",(),N/A,
MC_WWJETS,"Monte Carlo validation observables for $W^+[e^+ \, \nu]W^-[\mu^- \, \nu]$ + jets production",(),N/A,
MC_WWKTSPLITTINGS,"Monte Carlo validation observables for $W^+[e^+ \, \nu]W^-[\mu^- \, \nu]$ + jets production",(),N/A,
MC_XS,MC analysis for process total cross section,(),N/A,
MC_ZINC,"Monte Carlo validation observables for $Z[\ell^+ \, \ell^-]$ production",(),N/A,
MC_ZJETS,"Monte Carlo validation observables for $Z[\ell^+ \, \ell^-]$ + jets production",(),N/A,
MC_ZKTSPLITTINGS,"Monte Carlo validation observables for $Z[\ell^+ \, \ell^-]$ + jets production",(),N/A,
MC_ZVBF,"Monte Carlo validation observables for VBF $Z[\ell^+ \, \ell^-]$ + 2 jet production",(),N/A,
MC_ZZINC,"Monte Carlo validation observables for $Z[e^+ \, e^-]Z[\mu^+ \, \mu^-]$ production",(),N/A,
MC_ZZJETS,"Monte Carlo validation observables for $Z[e^+ \, e^-]Z[\mu^+ \, \mu^-]$ + jets production",(),N/A,
MC_ZZKTSPLITTINGS,"Monte Carlo validation observables for $Z[e^+ \, e^-]Z[\mu^+ \, \mu^-]$ + jets production",(),N/A,
MD1_1986_I364141,Measurement of $R$ for energies between 7.2 and 10.34 GeV,MD1 (VEPP-4),https://inspirehep.net/literature/364141,364141
MUPI_1972_I84978,Measurement of $R$ and the hadronic cross section for energies between 1.2 and 2.1 GeV,MUPI (ADONE),https://inspirehep.net/literature/84978,84978
MUPI_1973_I95215,Measurement of $R$ and the hadronic cross section for energies betwee 2.6 and 3 GeV,MUPI (ADONE),https://inspirehep.net/literature/95215,95215
NA22_1986_I18431,"Multiplicity distributions in $pp$, $K^+ p$ and $\pi^+ p$ at $p_{\mathrm{lab}} = 250$ GeV/c",NA22 (SPS),https://inspirehep.net/literature/18431,18431
NA48_2010_I868871,"Decay asymmetries in $\Xi^0\to\Lambda^0\gamma$, $\Lambda^0\pi^0$ and $\Sigma^0\gamma$",NA48 (),https://inspirehep.net/literature/868871,868871
NA49_2006_I694016,Inclusive production of charged pions in p+p collisions at 158 GeV/c beam momentum,NA49 (SPS),https://inspirehep.net/literature/694016,694016
NA49_2009_I818217,"Inclusive production of protons, anti-protons and neutrons in p+p collisions at 158 GeV/c beam momentum",NA49 (SPS),https://inspirehep.net/literature/818217,818217
NA60_2016_I1452485,Form factors for the decays $\omega\to\pi^0\mu^+\mu^-$ and $\eta\to\gamma \mu^+\mu^-$,NA60 (SPS),https://inspirehep.net/literature/1452485,1452485
ND_1991_I321108,Cross sections for $e^+e^-\to$ exclusive hadronic states between 0.5 and 1.4 GeV.,ND (VEPP-2M),https://inspirehep.net/literature/321108,321108
NMD_1974_I745,Measurement of $R$ and the hadronic cross section for 4 GeV,NMD (CEA),https://inspirehep.net/literature/745,745
NUSEA_2003_I613362,Drell-Yan dimuon absolute cross-sections in 800 GeV pp and pd collisions,NUSEA (Fermilab),https://inspirehep.net/literature/613362,613362
OLYA_1981_I173076,Cross section for $e^+e^-\to K^+K^-$ at energies between 1. and 1.4 GeV,OLYA (VEPP-2M),https://inspirehep.net/literature/173076,173076
OLYA_1984_I208231,Cross section for $e^+e^-\to \pi^+\pi^-$ for energies between 640 and 1400 MeV,OLYA (VEPP-2M),https://inspirehep.net/literature/208231,208231
OPAL_1992_I321190,Hadronic Z decay charged multiplicity measurement,OPAL (LEP 1),https://inspirehep.net/literature/321190,321190
OPAL_1993_I342766,A Measurement of $K^{*\pm}$ (892) production in hadronic Z0 decays,OPAL (LEP),https://inspirehep.net/literature/342766,342766
OPAL_1993_S2692198,Measurement of photon production at LEP 1,OPAL (LEP Run 1),https://inspirehep.net/literature/343181,343181
OPAL_1994_S2927284,Measurement of the production rates of charged hadrons in $e^+e^-$ annihilation at the $Z^0$,OPAL (LEP 1),https://inspirehep.net/literature/372772,372772
OPAL_1995_I382219,Scaled energy distribution of $D^*$ with flavour separation at LEP,OPAL (LEP),https://inspirehep.net/literature/382219,382219
OPAL_1995_I393503,$K^0$ Production in Hadronic $Z^0$ Decays,OPAL (LEP),https://inspirehep.net/literature/393503,393503
OPAL_1995_S3198391,$\Delta^{++}$ Production in Hadronic $Z^0$ Decays,OPAL (LEP 1),https://inspirehep.net/literature/398320,398320
OPAL_1996_I428493,Production of $B^*$ mesons at LEP1,OPAL (LEP),https://inspirehep.net/literature/428493,428493
OPAL_1996_S3257789,$J/\psi$ and $\psi^\prime$ Production in Hadronic $Z^0$ Decays,OPAL (LEP 1),https://inspirehep.net/literature/402487,402487
OPAL_1997_I421977,$\Sigma^{\pm}$ baryon production in $Z$ hadronic decays at OPAL,OPAL (LEP),https://inspirehep.net/literature/421977,421977
OPAL_1997_I440103,"Polarization of $\phi$, $D^{*+}$ and $B^*$ mesons at LEP1",OPAL (LEP),https://inspirehep.net/literature/440103,440103
OPAL_1997_I440721,Event Shapes at 161 GeV,OPAL (LEP),https://inspirehep.net/literature/440721,440721
OPAL_1997_I447188,Polarization of $\Lambda^0$ baryons at LEP 1,OPAL (LEP),https://inspirehep.net/literature/447188,447188
OPAL_1997_S3396100,Strange baryon production in $Z$ hadronic decays at OPAL,OPAL (LEP 1),https://inspirehep.net/literature/421978,421978
OPAL_1997_S3608263,$K^{*0}$ meson production measured by OPAL at LEP 1.,OPAL (LEP 1),https://inspirehep.net/literature/447146,447146
OPAL_1998_I474012,Polarization of b-baryons at LEP1,OPAL (LEP),https://inspirehep.net/literature/474012,474012
OPAL_1998_S3702294,"Production of $f_0(980)$, $f_2(1270)$ and $\phi(1020)$ in hadronic $Z^0$ decay",OPAL (LEP 1),https://inspirehep.net/literature/467092,467092
OPAL_1998_S3749908,Photon and Light Meson Production in Hadronic $Z^0$ Decays,OPAL (LEP 1),https://inspirehep.net/literature/470419,470419
OPAL_1998_S3780481,Measurements of flavor dependent fragmentation functions in $Z^0 -> q \bar{q}$ events,OPAL (LEP 1),https://inspirehep.net/literature/472637,472637
OPAL_2000_I474010,Correlations for $\Lambda^0$ and $\bar\Lambda^0$ production at LEP1,OPAL (LEP),https://inspirehep.net/literature/474010,474010
OPAL_2000_I502750,Polarization of $\rho^\pm$ and $\omega^0$ mesons at LEP1,OPAL (LEP),https://inspirehep.net/literature/502750,502750
OPAL_2000_I513476,"Event Shapes at 172, 183 and 189 GeV",OPAL (LEP),https://inspirehep.net/literature/513476,513476
OPAL_2000_S4418603,"Multiplicities of $\pi^0$, $\eta$, $K^0$ and of charged particles in quark and gluon jets",OPAL (LEP 1),https://inspirehep.net/literature/529898,529898
OPAL_2001_I536266,"Charged particle multiplicities for u, d, s events at the Z pole",OPAL (LEP),https://inspirehep.net/literature/536266,536266
OPAL_2001_I554583,$\tau$ polarization at LEP1,OPAL (LEP),https://inspirehep.net/literature/554583,554583
OPAL_2001_S4553896,Four-jet angles using Durham algorithm,OPAL (LEP Run 1),https://inspirehep.net/literature/552446,552446
OPAL_2002_S5361494,Charged particle multiplicities in heavy and light quark initiated events above the $Z^0$ peak,OPAL (LEP 2),https://inspirehep.net/literature/601225,601225
OPAL_2003_I595335,Charged particle momentum spectra in $e^+e^-$ annihilation at $\sqrt{s}= 192 $ GeV to $209$ GeV,OPAL (LEP2),https://inspirehep.net/literature/595335,595335
OPAL_2003_I599181,Inclusive analysis of the b quark fragmentation function in Z decays,OPAL (LEP2),https://inspirehep.net/literature/599181,599181
OPAL_2003_I611415,Dijet production in  Photon-Photon collisions at $E_{\text{CMS}}=198$ GeV,OPAL (LEP),https://inspirehep.net/literature/611415,611415
OPAL_2004_I631361,Gluon jet charged multiplicities and fragmentation functions,OPAL (LEP),https://inspirehep.net/literature/631361,631361
OPAL_2004_I648738,Quark and gluon jet fragmentation functions,OPAL (LEP),https://inspirehep.net/literature/648738,648738
OPAL_2004_S6132243,Event shape distributions and moments in $e^+ e^-$ -> hadrons at 91--209 GeV,OPAL (LEP 1 & 2),https://inspirehep.net/literature/669402,669402
OPAL_2008_I754316,Jet production in Photon-Photon collisions at $E_{\text{CMS}}=206$ GeV,OPAL (LEP),https://inspirehep.net/literature/754316,754316
PDG_HADRON_MULTIPLICITIES,Hadron multiplicities in hadronic $e^+e^-$ events,PDG (Various),https://inspirehep.net/literature?q=7857373,7857373
PDG_HADRON_MULTIPLICITIES_RATIOS,Ratios (w.r.t. $\pi^+/\pi^-$) of hadron multiplicities in hadronic $e^+e^-$ events,PDG (Various),https://inspirehep.net/literature?q=7857373,7857373
PDG_R,PDG Compilation of $R$ measurements,PDG (Various),https://inspirehep.net/literature/1688995,1688995
PDG_TAUS,Tau branching fractions from PDG,PDG (Various),https://inspirehep.net/literature/1315584,1315584
PDG_Upsilon_4S_HADRON_MULTIPLICITIES,Hadron multiplicities in $\Upsilon(4S)$ decays,PDG (Various),https://inspirehep.net/literature/1688995,1688995
PHENIX_2019_I1672015,Drell Yan production at low masses $4.8 < m_{\mu^+\mu^-} < 8.2 $ GeV at $\sqrt{s} = 200$ GeV,PHENIX (RHIC),https://inspirehep.net/literature/1672015,1672015
PLUTO_1977_I110272,Measurement of $R$ for energies between 3.1 and 4.8 GeV,PLUTO (DORIS),https://inspirehep.net/literature/110272,110272
PLUTO_1977_I118873,"$K^0$ spectra at $3.63$, $4.03$ and $4.5$ GeV",PLUTO (DORIS),https://inspirehep.net/literature/118873,118873
PLUTO_1979_I140294,Measurement of $R$ between 3 and 17 GeV,PLUTO (PETRA),https://inspirehep.net/literature/140294,140294
PLUTO_1979_I140818,Hadronic cross section in $e^+e^-$ collisions for energies between 9.4 to 9.48,PLUTO (PETRA),https://inspirehep.net/literature/140818,140818
PLUTO_1979_I142517,Measurement of $R$ between 22 and 31.6 GeV,PLUTO (PETRA),https://inspirehep.net/literature/142517,142517
PLUTO_1980_I152291,Measurement of $R$ between 30 and 31 GeV,PLUTO (PETRA),https://inspirehep.net/literature/152291,152291
PLUTO_1980_I154270,Hadronic charged multiplicity measurement between 12 and 31.3 GeV,PLUTO (PETRA),https://inspirehep.net/literature/154270,154270
PLUTO_1981_I156315,Energy-Energy correlation for a range of energies between 7.7 and 31.6 GeV,PLUTO (DORIS/Petra),https://inspirehep.net/literature/156315,156315
PLUTO_1981_I165122,Ratio of the cross section for the production of $K^0_S$ to that for $\mu^+\mu^-$ between $3.6$ and $31.6$ GeV,PLUTO (DORIS),https://inspirehep.net/literature/165122,165122
PLUTO_1983_I191161,Measurement of average transverse momentum w.r.t thurst and Sphericity Axes for $E_{\text{CMS}}=7.7\to31.6$ GeV,PLUTO (DORIS/Petra),https://inspirehep.net/literature/191161,191161
PLUTO_1984_I204487,$\gamma\gamma\to\pi^+\pi^-$ for centre-of-mass energies between 0.36 and 1.72 GeV,PLUTO (PETRA),https://inspirehep.net/literature/204487,204487
PLUTO_1985_I215869,Energy-Energy correlation at 34.6 GeV,PLUTO (Petra),https://inspirehep.net/literature/215869,215869
R209_1982_I168182,Drell Yan measurements $pp \to \mu^+\mu^- +X $ at $\sqrt{s} = 44$ and $62$ GeV at CERN ISR,R209 (ISR CERN),https://inspirehep.net/literature/168182,168182
SFM_1984_S1178091,Charged multiplicity distribution in $pp$ interactions at CERN ISR energies,SFM (CERN ISR),https://inspirehep.net/literature/196601,196601
SLD_1995_I378545,Event Shapes at 91.2 GeV,SLD (SLC),https://inspirehep.net/literature/378545,378545
SLD_1996_S3398250,Charged particle multiplicities in heavy and light quark initiated events on the $Z^0$ peak,SLD (SLC),https://inspirehep.net/literature/422172,422172
SLD_1999_S3743934,"Production of $\pi^+$, $K^+$, $K^0$, $K^{*0}$, $\Phi$, $p$ and $\Lambda^0$ in hadronic $Z^0$ decay",SLD (SLC),https://inspirehep.net/literature/469925,469925
SLD_2002_S4869273,Measurement of the b-quark fragmentation function in $Z^0$ decays,SLD (SLC),https://inspirehep.net/literature/582951,582951
SLD_2004_S5693039,"Production of $\pi^+$, $\pi^-$, $K^+$, $K^-$, $p$ and $\bar p$ in Light ($uds$), $c$ and $b$ Jets from Z Decays",SLD (SLC),https://inspirehep.net/literature/630327,630327
SND_1999_I508003,Cross section for $e^+e^-\to \pi^+\pi^-\pi^0$  between 1.04 and 1.38 GeV.,SND (VEPP-2M),https://inspirehep.net/literature/508003,508003
SND_2000_I503946,Cross section for $e^+e^-\to\omega\pi^0\to\pi^0\pi^0\gamma$ at energies near the $\phi$ mass.',SND (VEPP-2M),https://inspirehep.net/literature/503946,503946
SND_2000_I524221,$e^+e^-\to\pi\gamma$ and $\eta\gamma$ for energies near the $\phi$ mass,SND (VEPP-2M),https://inspirehep.net/literature/524221,524221
SND_2000_I525398,Mass spectrum of $\eta\pi$ in $\phi\to\eta\pi^0\gamma$ decays,SND (VEPP-2M),https://inspirehep.net/literature/525398,525398
SND_2000_I527094,Mass spectrum of $\pi^0\pi^0$ in $\phi\to\pi^0\pi^0\gamma$ decays,SND (VEPP-2M),https://inspirehep.net/literature/527094,527094
SND_2000_I527752,Cross section for $e^+e^-\to\omega\pi^0\to\pi^0\pi^0\gamma$ for energies below 1.4 GeV,SND (VEPP-2M),https://inspirehep.net/literature/527752,527752
SND_2001_I533574,"Cross section for $e^+e^-\to$  $K^+K^-$, $K_S^0K_L^0$ and $\pi^+\pi^-\pi^0$ near the $\phi$ resonance",SND (VEPP-2M),https://inspirehep.net/literature/533574,533574
SND_2001_I558279,Mass distributions in the decay $\phi\to\pi^+\pi^-\pi^0$,SND (VEPP-2M),https://inspirehep.net/literature/558279,558279
SND_2001_I579319,Cross section for $e^+e^-2\pi^+2\pi^-$ and $\pi^+\pi^-2\pi^0$ between 1 and 1.4 GeV,SND (VEPP-2M),https://inspirehep.net/literature/579319,579319
SND_2002_I582183,Cross section for $e^+e^-\to \pi^+\pi^-\pi^0$  between 0.98 and 1.38 GeV.,SND (VEPP-2M),https://inspirehep.net/literature/582183,582183
SND_2002_I587084,Cross section for $e^+e^-\to\pi^0\pi^0\gamma$ at energies between 0.6 and 0.97 GeV.,SND (VEPP-2M),https://inspirehep.net/literature/587084,587084
SND_2003_I612867,Cross section for $e^+e^-\to\pi\gamma$ for energies between 600 MeV and 970 MeV,SND (VEPP-2M),https://inspirehep.net/literature/612867,612867
SND_2003_I619011,Cross section for $e^+e^-\to \pi^+\pi^-\pi^0$ between 0.44 and 0.97 GeV.,SND (VEPP-2M),https://inspirehep.net/literature/619011,619011
SND_2005_I686349,Cross section for $e^+e^-\to \pi^+\pi^-$ at energies between 0.4 and 1 GeV,SND (VEPP-2M),https://inspirehep.net/literature/686349,686349
SND_2006_I717778,Cross section for $e^+e^-\to\eta\gamma$ for energies between 600 MeV and 1380 MeV,SND (VEPP-2M),https://inspirehep.net/literature/717778,717778
SND_2006_I720035,Measurement of the cross section for $e^+e^-\to K_S^0K_L^0$ at energies between 1.04 and 1.38 GeV,SND (VEPP-2M),https://inspirehep.net/literature/720035,720035
SND_2007_I755881,Cross section for $e^+e^-\to K^+K^-$ between 1.04 and 1.38 GeV,SND (VEPP-2M),https://inspirehep.net/literature/755881,755881
SND_2014_I1275333,Cross section for $e^+e^-\to\eta\gamma$ for energies between 1.07 and 2 GeV,SND (VEPP-2M),https://inspirehep.net/literature/1275333,1275333
SND_2014_I1321689,Cross section for $e^+e^-\to n\bar{n}$ between threshold and 2 GeV,SND (VEPP-2M),https://inspirehep.net/literature/1321689,1321689
SND_2015_I1332929,Cross section for $e^+e^-\to\eta\pi^+\pi^-$ between 1.22 and 2 GeV,SND (VEPP-2M),https://inspirehep.net/literature/1332929,1332929
SND_2015_I1389908,Cross section for $e^+e^-\to \pi^+\pi^-\pi^0$ between 1.05 and 2 GeV.,SND (VEPP-2M),https://inspirehep.net/literature/1389908,1389908
SND_2016_I1418483,Cross section for $e^+e^-\to\pi\gamma$ for energies between 600 MeV and 1380 MeV,SND (VEPP-2M),https://inspirehep.net/literature/1418483,1418483
SND_2016_I1471515,Cross section for $e^+e^-\to\eta\omega\pi^0$ for energies below 2 GeV,SND (),https://inspirehep.net/literature/1471515,1471515
SND_2016_I1473343,Cross section for $e^+e^-\to\eta\omega$ for energies below 2 GeV,SND (VEPP-2M),https://inspirehep.net/literature/1473343,1473343
SND_2016_I1484677,Cross section for $e^+e^-\to K^+K^-$ between 1.05 and 2 GeV,SND (VEPP-2M),https://inspirehep.net/literature/1484677,1484677
